,carat,color,clarity,cut,authentication,price,natural,price_log,shape_cushion,shape_cushion_modified,shape_emerald,shape_heart,shape_marquise,shape_oval,shape_pear,shape_princess,shape_radiant,shape_radient,shape_round
3881,0.35,90,70,0,50,640,20,6.461468176353717,0,0,0,0,0,0,1,0,0,0,0
3882,0.33,100,70,0,50,640,20,6.461468176353717,0,0,0,0,0,0,1,0,0,0,0
3883,0.5,30,50,0,50,640,20,6.461468176353717,0,0,0,0,0,0,1,0,0,0,0
3884,0.35,90,70,0,50,640,20,6.461468176353717,0,0,0,0,0,0,1,0,0,0,0
3885,0.5,40,30,0,50,640,20,6.461468176353717,0,0,0,0,0,0,1,0,0,0,0
3886,0.5,90,20,0,50,650,20,6.476972362889683,0,0,0,0,0,0,1,0,0,0,0
3887,0.41,90,40,0,50,650,20,6.476972362889683,0,0,0,0,0,0,1,0,0,0,0
3888,0.5,50,20,0,50,650,20,6.476972362889683,0,0,0,0,0,0,1,0,0,0,0
3889,0.55,30,30,0,50,650,20,6.476972362889683,0,0,0,0,0,0,1,0,0,0,0
3890,0.32,100,70,0,50,660,20,6.492239835020471,0,0,0,0,0,0,1,0,0,0,0
3891,0.34,100,60,0,50,660,20,6.492239835020471,0,0,0,0,0,0,1,0,0,0,0
3892,0.5,80,20,0,50,660,20,6.492239835020471,0,0,0,0,0,0,1,0,0,0,0
3893,0.5,50,10,0,50,660,20,6.492239835020471,0,0,0,0,0,0,1,0,0,0,0
3894,0.32,100,70,0,50,660,20,6.492239835020471,0,0,0,0,0,0,1,0,0,0,0
3895,0.4,50,50,0,50,670,20,6.507277712385012,0,0,0,0,0,0,1,0,0,0,0
3896,0.5,80,10,0,50,670,20,6.507277712385012,0,0,0,0,0,0,1,0,0,0,0
3897,0.47,90,40,0,50,670,20,6.507277712385012,0,0,0,0,0,0,1,0,0,0,0
3898,0.59,40,30,0,50,670,20,6.507277712385012,0,0,0,0,0,0,1,0,0,0,0
3899,0.51,30,60,0,50,670,20,6.507277712385012,0,0,0,0,0,0,1,0,0,0,0
3900,0.4,70,40,0,50,670,20,6.507277712385012,0,0,0,0,0,0,1,0,0,0,0
3901,0.5,50,20,0,50,670,20,6.507277712385012,0,0,0,0,0,0,1,0,0,0,0
3902,0.33,100,80,0,50,670,20,6.507277712385012,0,0,0,0,0,0,1,0,0,0,0
3903,0.5,50,20,0,50,690,20,6.536691597591305,0,0,0,0,0,0,1,0,0,0,0
3904,0.5,80,10,0,50,690,20,6.536691597591305,0,0,0,0,0,0,1,0,0,0,0
3905,0.45,60,60,0,50,700,20,6.551080335043404,0,0,0,0,0,0,1,0,0,0,0
3906,0.5,70,10,0,50,700,20,6.551080335043404,0,0,0,0,0,0,1,0,0,0,0
3907,0.41,90,40,0,50,700,20,6.551080335043404,0,0,0,0,0,0,1,0,0,0,0
3908,0.4,90,70,0,50,700,20,6.551080335043404,0,0,0,0,0,0,1,0,0,0,0
3909,0.4,70,40,0,50,700,20,6.551080335043404,0,0,0,0,0,0,1,0,0,0,0
3910,0.51,50,30,0,50,710,20,6.565264970035361,0,0,0,0,0,0,1,0,0,0,0
3911,0.4,70,50,0,50,710,20,6.565264970035361,0,0,0,0,0,0,1,0,0,0,0
3912,0.36,100,70,0,50,710,20,6.565264970035361,0,0,0,0,0,0,1,0,0,0,0
3913,0.41,100,60,0,50,710,20,6.565264970035361,0,0,0,0,0,0,1,0,0,0,0
3914,0.53,70,10,0,50,710,20,6.565264970035361,0,0,0,0,0,0,1,0,0,0,0
3915,0.4,90,50,0,50,710,20,6.565264970035361,0,0,0,0,0,0,1,0,0,0,0
3916,0.51,40,30,0,50,710,20,6.565264970035361,0,0,0,0,0,0,1,0,0,0,0
3917,0.46,80,30,0,50,710,20,6.565264970035361,0,0,0,0,0,0,1,0,0,0,0
3918,0.42,100,20,0,50,710,20,6.565264970035361,0,0,0,0,0,0,1,0,0,0,0
3919,0.5,100,20,0,50,710,20,6.565264970035361,0,0,0,0,0,0,1,0,0,0,0
3920,0.4,80,60,0,50,710,20,6.565264970035361,0,0,0,0,0,0,1,0,0,0,0
3921,0.41,60,70,0,50,720,20,6.579251212010101,0,0,0,0,0,0,1,0,0,0,0
3922,0.51,50,30,0,50,720,20,6.579251212010101,0,0,0,0,0,0,1,0,0,0,0
3923,0.4,90,60,0,50,720,20,6.579251212010101,0,0,0,0,0,0,1,0,0,0,0
3924,0.49,50,40,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3925,0.46,70,30,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3926,0.4,80,70,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3927,0.4,100,50,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3928,0.5,50,20,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3929,0.4,100,30,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3930,0.42,100,30,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3931,0.5,40,20,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3932,0.44,80,60,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3933,0.5,40,30,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3934,0.51,80,20,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3935,0.46,90,50,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3936,0.57,30,60,0,50,730,20,6.593044534142437,0,0,0,0,0,0,1,0,0,0,0
3937,0.38,100,70,0,50,740,20,6.606650186198215,0,0,0,0,0,0,1,0,0,0,0
3938,0.36,100,70,0,50,740,20,6.606650186198215,0,0,0,0,0,0,1,0,0,0,0
3939,0.34,100,60,0,50,740,20,6.606650186198215,0,0,0,0,0,0,1,0,0,0,0
3940,0.43,90,70,0,50,740,20,6.606650186198215,0,0,0,0,0,0,1,0,0,0,0
3941,0.59,30,50,0,50,740,20,6.606650186198215,0,0,0,0,0,0,1,0,0,0,0
3942,0.4,90,40,0,50,740,20,6.606650186198215,0,0,0,0,0,0,1,0,0,0,0
3943,0.4,90,60,0,50,750,20,6.620073206530356,0,0,0,0,0,0,1,0,0,0,0
3944,0.5,70,10,0,50,750,20,6.620073206530356,0,0,0,0,0,0,1,0,0,0,0
3945,0.6,30,20,0,50,750,20,6.620073206530356,0,0,0,0,0,0,1,0,0,0,0
3946,0.5,90,20,0,50,760,20,6.633318433280377,0,0,0,0,0,0,1,0,0,0,0
3947,0.65,80,10,0,50,760,20,6.633318433280377,0,0,0,0,0,0,1,0,0,0,0
3948,0.41,100,50,0,50,760,20,6.633318433280377,0,0,0,0,0,0,1,0,0,0,0
3949,0.53,60,10,0,50,760,20,6.633318433280377,0,0,0,0,0,0,1,0,0,0,0
3950,0.5,50,50,0,50,760,20,6.633318433280377,0,0,0,0,0,0,1,0,0,0,0
3951,0.42,70,40,0,50,760,20,6.633318433280377,0,0,0,0,0,0,1,0,0,0,0
3952,0.4,100,60,0,50,760,20,6.633318433280377,0,0,0,0,0,0,1,0,0,0,0
3953,0.42,70,40,0,50,760,20,6.633318433280377,0,0,0,0,0,0,1,0,0,0,0
3954,0.46,70,60,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3955,0.45,90,30,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3956,0.5,60,20,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3957,0.5,60,20,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3958,0.56,90,10,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3959,0.5,50,50,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3960,0.5,50,30,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3961,0.5,40,20,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3962,0.54,30,20,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3963,0.41,70,60,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3964,0.41,80,70,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3965,0.5,40,50,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3966,0.52,60,30,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3967,0.5,60,20,0,50,770,20,6.646390514847729,0,0,0,0,0,0,1,0,0,0,0
3968,0.51,70,20,0,50,780,20,6.659293919683638,0,0,0,0,0,0,1,0,0,0,0
3969,0.53,40,30,0,50,780,20,6.659293919683638,0,0,0,0,0,0,1,0,0,0,0
3970,0.39,100,70,0,50,780,20,6.659293919683638,0,0,0,0,0,0,1,0,0,0,0
3971,0.41,100,70,0,50,780,20,6.659293919683638,0,0,0,0,0,0,1,0,0,0,0
3972,0.54,50,50,0,50,780,20,6.659293919683638,0,0,0,0,0,0,1,0,0,0,0
3973,0.4,90,60,0,50,780,20,6.659293919683638,0,0,0,0,0,0,1,0,0,0,0
3974,0.5,80,20,0,50,780,20,6.659293919683638,0,0,0,0,0,0,1,0,0,0,0
3975,0.57,50,40,0,50,780,20,6.659293919683638,0,0,0,0,0,0,1,0,0,0,0
3976,0.5,60,30,0,50,780,20,6.659293919683638,0,0,0,0,0,0,1,0,0,0,0
3977,0.57,50,50,0,50,790,20,6.672032945461067,0,0,0,0,0,0,1,0,0,0,0
3978,0.43,100,60,0,50,790,20,6.672032945461067,0,0,0,0,0,0,1,0,0,0,0
3979,0.41,80,40,0,50,790,20,6.672032945461067,0,0,0,0,0,0,1,0,0,0,0
3980,0.5,50,30,0,50,790,20,6.672032945461067,0,0,0,0,0,0,1,0,0,0,0
3981,0.5,50,30,0,50,790,20,6.672032945461067,0,0,0,0,0,0,1,0,0,0,0
3982,0.5,60,20,0,50,790,20,6.672032945461067,0,0,0,0,0,0,1,0,0,0,0
3983,0.43,70,70,0,50,790,20,6.672032945461067,0,0,0,0,0,0,1,0,0,0,0
3984,0.5,40,30,0,50,790,20,6.672032945461067,0,0,0,0,0,0,1,0,0,0,0
3985,0.4,90,50,0,50,800,20,6.684611727667927,0,0,0,0,0,0,1,0,0,0,0
3986,0.5,50,30,0,50,800,20,6.684611727667927,0,0,0,0,0,0,1,0,0,0,0
3987,0.5,50,30,0,50,800,20,6.684611727667927,0,0,0,0,0,0,1,0,0,0,0
3988,0.53,40,40,0,50,800,20,6.684611727667927,0,0,0,0,0,0,1,0,0,0,0
3989,0.52,60,20,0,50,800,20,6.684611727667927,0,0,0,0,0,0,1,0,0,0,0
3990,0.43,100,50,0,50,800,20,6.684611727667927,0,0,0,0,0,0,1,0,0,0,0
3991,0.42,90,70,0,50,800,20,6.684611727667927,0,0,0,0,0,0,1,0,0,0,0
3992,0.4,70,70,0,50,800,20,6.684611727667927,0,0,0,0,0,0,1,0,0,0,0
3993,0.5,60,30,0,50,800,20,6.684611727667927,0,0,0,0,0,0,1,0,0,0,0
3994,0.5,80,10,0,50,800,20,6.684611727667927,0,0,0,0,0,0,1,0,0,0,0
3995,0.51,60,20,0,50,810,20,6.697034247666484,0,0,0,0,0,0,1,0,0,0,0
3996,0.4,100,80,0,50,810,20,6.697034247666484,0,0,0,0,0,0,1,0,0,0,0
3997,0.4,90,60,0,50,810,20,6.697034247666484,0,0,0,0,0,0,1,0,0,0,0
3998,0.5,60,30,0,50,810,20,6.697034247666484,0,0,0,0,0,0,1,0,0,0,0
3999,0.53,70,30,0,50,810,20,6.697034247666484,0,0,0,0,0,0,1,0,0,0,0
4000,0.54,70,20,0,50,810,20,6.697034247666484,0,0,0,0,0,0,1,0,0,0,0
4001,0.56,50,30,0,50,810,20,6.697034247666484,0,0,0,0,0,0,1,0,0,0,0
4002,0.4,80,70,0,50,810,20,6.697034247666484,0,0,0,0,0,0,1,0,0,0,0
4003,0.5,70,30,0,50,810,20,6.697034247666484,0,0,0,0,0,0,1,0,0,0,0
4004,0.5,40,30,0,50,810,20,6.697034247666484,0,0,0,0,0,0,1,0,0,0,0
4005,0.51,80,10,0,50,810,20,6.697034247666484,0,0,0,0,0,0,1,0,0,0,0
4006,0.5,100,10,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4007,0.4,100,70,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4008,0.5,60,60,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4009,0.51,80,10,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4010,0.4,70,50,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4011,0.53,100,20,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4012,0.58,40,40,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4013,0.4,70,50,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4014,0.42,70,70,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4015,0.41,100,60,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4016,0.54,50,30,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4017,0.5,100,30,0,50,820,20,6.709304340258298,0,0,0,0,0,0,1,0,0,0,0
4018,0.63,60,20,0,50,830,20,6.721425700790643,0,0,0,0,0,0,1,0,0,0,0
4019,0.5,90,30,0,50,830,20,6.721425700790643,0,0,0,0,0,0,1,0,0,0,0
4020,0.45,100,40,0,50,830,20,6.721425700790643,0,0,0,0,0,0,1,0,0,0,0
4021,0.52,70,30,0,50,830,20,6.721425700790643,0,0,0,0,0,0,1,0,0,0,0
4022,0.5,100,20,0,50,830,20,6.721425700790643,0,0,0,0,0,0,1,0,0,0,0
4023,0.53,50,30,0,50,830,20,6.721425700790643,0,0,0,0,0,0,1,0,0,0,0
4024,0.4,100,60,0,50,830,20,6.721425700790643,0,0,0,0,0,0,1,0,0,0,0
4025,0.4,100,40,0,50,840,20,6.733401891837359,0,0,0,0,0,0,1,0,0,0,0
4026,0.4,100,40,0,50,840,20,6.733401891837359,0,0,0,0,0,0,1,0,0,0,0
4027,0.5,50,60,0,50,840,20,6.733401891837359,0,0,0,0,0,0,1,0,0,0,0
4028,0.43,100,60,0,50,840,20,6.733401891837359,0,0,0,0,0,0,1,0,0,0,0
4029,0.5,90,20,0,50,840,20,6.733401891837359,0,0,0,0,0,0,1,0,0,0,0
4030,0.52,40,30,0,50,840,20,6.733401891837359,0,0,0,0,0,0,1,0,0,0,0
4031,0.41,100,50,0,50,850,20,6.745236349484363,0,0,0,0,0,0,1,0,0,0,0
4032,0.46,70,70,0,50,850,20,6.745236349484363,0,0,0,0,0,0,1,0,0,0,0
4033,0.5,80,20,0,50,850,20,6.745236349484363,0,0,0,0,0,0,1,0,0,0,0
4034,0.5,60,30,0,50,850,20,6.745236349484363,0,0,0,0,0,0,1,0,0,0,0
4035,0.5,60,20,0,50,850,20,6.745236349484363,0,0,0,0,0,0,1,0,0,0,0
4036,0.5,100,30,0,50,850,20,6.745236349484363,0,0,0,0,0,0,1,0,0,0,0
4037,0.5,60,30,0,50,850,20,6.745236349484363,0,0,0,0,0,0,1,0,0,0,0
4038,0.5,70,30,0,50,850,20,6.745236349484363,0,0,0,0,0,0,1,0,0,0,0
4039,0.41,100,50,0,50,850,20,6.745236349484363,0,0,0,0,0,0,1,0,0,0,0
4040,0.5,40,40,0,50,860,20,6.756932389247553,0,0,0,0,0,0,1,0,0,0,0
4041,0.5,70,20,0,50,860,20,6.756932389247553,0,0,0,0,0,0,1,0,0,0,0
4042,0.43,80,70,0,50,860,20,6.756932389247553,0,0,0,0,0,0,1,0,0,0,0
4043,0.55,100,30,0,50,860,20,6.756932389247553,0,0,0,0,0,0,1,0,0,0,0
4044,0.45,100,40,0,50,860,20,6.756932389247553,0,0,0,0,0,0,1,0,0,0,0
4045,0.5,90,30,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4046,0.4,100,60,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4047,0.5,50,30,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4048,0.41,90,70,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4049,0.51,70,30,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4050,0.4,100,70,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4051,0.5,90,30,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4052,0.4,100,60,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4053,0.46,80,40,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4054,0.5,60,60,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4055,0.47,70,60,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4056,0.41,70,70,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4057,0.5,70,50,0,50,870,20,6.76849321164863,0,0,0,0,0,0,1,0,0,0,0
4058,0.4,90,70,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4059,0.4,100,70,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4060,0.5,50,70,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4061,0.63,30,40,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4062,0.5,50,30,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4063,0.5,90,50,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4064,0.56,80,30,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4065,0.5,50,40,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4066,0.4,100,70,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4067,0.53,70,20,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4068,0.5,40,50,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4069,0.43,100,50,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4070,0.52,60,30,0,50,880,20,6.779921907472252,0,0,0,0,0,0,1,0,0,0,0
4071,0.5,70,30,0,50,890,20,6.7912214627261855,0,0,0,0,0,0,1,0,0,0,0
4072,0.51,90,40,0,50,890,20,6.7912214627261855,0,0,0,0,0,0,1,0,0,0,0
4073,0.51,50,30,0,50,890,20,6.7912214627261855,0,0,0,0,0,0,1,0,0,0,0
4074,0.5,70,20,0,50,890,20,6.7912214627261855,0,0,0,0,0,0,1,0,0,0,0
4075,0.5,50,40,0,50,890,20,6.7912214627261855,0,0,0,0,0,0,1,0,0,0,0
4076,0.42,90,50,0,50,890,20,6.7912214627261855,0,0,0,0,0,0,1,0,0,0,0
4077,0.5,70,30,0,50,900,20,6.802394763324311,0,0,0,0,0,0,1,0,0,0,0
4078,0.5,60,20,0,50,900,20,6.802394763324311,0,0,0,0,0,0,1,0,0,0,0
4079,0.5,80,30,0,50,900,20,6.802394763324311,0,0,0,0,0,0,1,0,0,0,0
4080,0.5,70,40,0,50,900,20,6.802394763324311,0,0,0,0,0,0,1,0,0,0,0
4081,0.4,100,70,0,50,900,20,6.802394763324311,0,0,0,0,0,0,1,0,0,0,0
4082,0.52,60,50,0,50,900,20,6.802394763324311,0,0,0,0,0,0,1,0,0,0,0
4083,0.5,60,40,0,50,900,20,6.802394763324311,0,0,0,0,0,0,1,0,0,0,0
4084,0.4,100,70,0,50,900,20,6.802394763324311,0,0,0,0,0,0,1,0,0,0,0
4085,0.5,50,30,0,50,900,20,6.802394763324311,0,0,0,0,0,0,1,0,0,0,0
4086,0.5,60,40,0,50,910,20,6.813444599510896,0,0,0,0,0,0,1,0,0,0,0
4087,0.41,100,50,0,50,910,20,6.813444599510896,0,0,0,0,0,0,1,0,0,0,0
4088,0.4,100,70,0,50,910,20,6.813444599510896,0,0,0,0,0,0,1,0,0,0,0
4089,0.5,100,70,0,50,910,20,6.813444599510896,0,0,0,0,0,0,1,0,0,0,0
4090,0.5,50,60,0,50,910,20,6.813444599510896,0,0,0,0,0,0,1,0,0,0,0
4091,0.5,100,30,0,50,910,20,6.813444599510896,0,0,0,0,0,0,1,0,0,0,0
4092,0.5,100,70,0,50,910,20,6.813444599510896,0,0,0,0,0,0,1,0,0,0,0
4093,0.53,40,80,0,50,910,20,6.813444599510896,0,0,0,0,0,0,1,0,0,0,0
4094,0.5,70,30,0,50,910,20,6.813444599510896,0,0,0,0,0,0,1,0,0,0,0
4095,0.5,70,30,0,50,910,20,6.813444599510896,0,0,0,0,0,0,1,0,0,0,0
4096,0.5,100,70,0,50,910,20,6.813444599510896,0,0,0,0,0,0,1,0,0,0,0
4097,0.4,100,40,0,50,920,20,6.824373670043086,0,0,0,0,0,0,1,0,0,0,0
4098,0.5,50,40,0,50,920,20,6.824373670043086,0,0,0,0,0,0,1,0,0,0,0
4099,0.48,60,60,0,50,920,20,6.824373670043086,0,0,0,0,0,0,1,0,0,0,0
4100,0.47,90,40,0,50,920,20,6.824373670043086,0,0,0,0,0,0,1,0,0,0,0
4101,0.45,90,60,0,50,920,20,6.824373670043086,0,0,0,0,0,0,1,0,0,0,0
4102,0.58,50,30,0,50,920,20,6.824373670043086,0,0,0,0,0,0,1,0,0,0,0
4103,0.52,50,40,0,50,920,20,6.824373670043086,0,0,0,0,0,0,1,0,0,0,0
4104,0.54,70,20,0,50,920,20,6.824373670043086,0,0,0,0,0,0,1,0,0,0,0
4105,0.5,100,30,0,50,920,20,6.824373670043086,0,0,0,0,0,0,1,0,0,0,0
4106,0.51,60,50,0,50,920,20,6.824373670043086,0,0,0,0,0,0,1,0,0,0,0
4107,0.57,40,30,0,50,920,20,6.824373670043086,0,0,0,0,0,0,1,0,0,0,0
4108,0.5,80,20,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4109,0.51,50,50,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4110,0.45,70,70,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4111,0.57,80,10,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4112,0.5,70,20,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4113,0.5,60,30,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4114,0.46,80,60,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4115,0.5,90,40,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4116,0.61,60,30,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4117,0.51,80,30,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4118,0.51,60,50,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4119,0.52,70,20,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4120,0.54,80,20,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4121,0.51,100,70,0,50,930,20,6.835184586147301,0,0,0,0,0,0,1,0,0,0,0
4122,0.51,60,30,0,50,940,20,6.84587987526405,0,0,0,0,0,0,1,0,0,0,0
4123,0.52,70,20,0,50,940,20,6.84587987526405,0,0,0,0,0,0,1,0,0,0,0
4124,0.62,70,20,30,30,620,10,6.429719478039138,0,0,0,0,0,0,0,0,0,0,1
4125,0.64,100,20,30,30,630,10,6.4457198193855785,0,0,0,0,0,0,0,0,0,0,1
4126,0.5,90,50,20,30,700,10,6.551080335043404,0,0,0,0,0,0,0,0,0,0,1
4127,0.52,80,40,30,30,710,10,6.565264970035361,0,0,0,0,0,0,0,0,0,0,1
4128,0.53,90,40,40,30,710,10,6.565264970035361,0,0,0,0,0,0,0,0,0,0,1
4129,0.6,70,30,30,30,710,10,6.565264970035361,0,0,0,0,0,0,0,0,0,0,1
4130,0.54,90,40,30,30,720,10,6.579251212010101,0,0,0,0,0,0,0,0,0,0,1
4131,0.52,90,40,30,30,720,10,6.579251212010101,0,0,0,0,0,0,0,0,0,0,1
4132,0.6,80,30,30,30,720,10,6.579251212010101,0,0,0,0,0,0,0,0,0,0,1
4133,0.51,90,50,40,30,720,10,6.579251212010101,0,0,0,0,0,0,0,0,0,0,1
4134,0.61,80,30,30,30,730,10,6.593044534142437,0,0,0,0,0,0,0,0,0,0,1
4135,0.61,100,30,30,30,730,10,6.593044534142437,0,0,0,0,0,0,0,0,0,0,1
4136,0.5,90,50,30,30,730,10,6.593044534142437,0,0,0,0,0,0,0,0,0,0,1
4137,0.6,90,30,30,30,730,10,6.593044534142437,0,0,0,0,0,0,0,0,0,0,1
4138,0.62,90,30,40,30,730,10,6.593044534142437,0,0,0,0,0,0,0,0,0,0,1
4139,0.5,90,50,40,30,730,10,6.593044534142437,0,0,0,0,0,0,0,0,0,0,1
4140,0.61,80,30,40,30,730,10,6.593044534142437,0,0,0,0,0,0,0,0,0,0,1
4141,0.7,90,20,30,30,730,10,6.593044534142437,0,0,0,0,0,0,0,0,0,0,1
4142,0.61,90,30,30,30,740,10,6.606650186198215,0,0,0,0,0,0,0,0,0,0,1
4143,0.51,90,50,30,30,740,10,6.606650186198215,0,0,0,0,0,0,0,0,0,0,1
4144,0.5,90,50,30,30,740,10,6.606650186198215,0,0,0,0,0,0,0,0,0,0,1
4145,0.62,90,30,30,30,740,10,6.606650186198215,0,0,0,0,0,0,0,0,0,0,1
4146,0.6,70,40,30,30,740,10,6.606650186198215,0,0,0,0,0,0,0,0,0,0,1
4147,0.56,90,40,30,30,750,10,6.620073206530356,0,0,0,0,0,0,0,0,0,0,1
4148,0.63,90,30,30,30,750,10,6.620073206530356,0,0,0,0,0,0,0,0,0,0,1
4149,0.56,90,40,30,30,750,10,6.620073206530356,0,0,0,0,0,0,0,0,0,0,1
4150,0.53,90,50,30,30,750,10,6.620073206530356,0,0,0,0,0,0,0,0,0,0,1
4151,0.54,90,40,30,30,750,10,6.620073206530356,0,0,0,0,0,0,0,0,0,0,1
4152,0.54,90,40,30,30,750,10,6.620073206530356,0,0,0,0,0,0,0,0,0,0,1
4153,0.53,90,40,30,30,750,10,6.620073206530356,0,0,0,0,0,0,0,0,0,0,1
4154,0.56,90,40,30,30,750,10,6.620073206530356,0,0,0,0,0,0,0,0,0,0,1
4155,0.55,90,40,30,30,760,10,6.633318433280377,0,0,0,0,0,0,0,0,0,0,1
4156,0.63,80,30,40,30,760,10,6.633318433280377,0,0,0,0,0,0,0,0,0,0,1
4157,0.52,90,50,30,30,760,10,6.633318433280377,0,0,0,0,0,0,0,0,0,0,1
4158,0.54,90,50,30,30,760,10,6.633318433280377,0,0,0,0,0,0,0,0,0,0,1
4159,0.71,70,20,30,30,760,10,6.633318433280377,0,0,0,0,0,0,0,0,0,0,1
4160,0.52,90,50,30,30,770,10,6.646390514847729,0,0,0,0,0,0,0,0,0,0,1
4161,0.62,90,30,20,30,770,10,6.646390514847729,0,0,0,0,0,0,0,0,0,0,1
4162,0.53,90,50,30,30,770,10,6.646390514847729,0,0,0,0,0,0,0,0,0,0,1
4163,0.62,90,30,30,30,770,10,6.646390514847729,0,0,0,0,0,0,0,0,0,0,1
